Total Fwd Packets,Total Length of Fwd Packets,Fwd Packet Length Max,Fwd Packet Length Mean,Bwd Packet Length Max,Flow Packets/s,Fwd IAT Std,Fwd IAT Min,Fwd Header Length,Bwd Header Length,Max Packet Length,Packet Length Mean,Packet Length Variance,Init_Win_bytes_forward,Init_Win_bytes_backward,Label
1.0590457916259766,0.5132944583892822,11.884806632995605,12.747815132141113,12.315041542053223,29606.982421875,145741.796875,11367.482421875,21.482751846313477,21.24201011657715,4.129278182983398,5.256404399871826,427.1360778808594,237.0,1255.0,Bot
3.4135799407958984,0.14181315898895264,25.264678955078125,4.290187358856201,29.17527961730957,6.700806617736816,514926.3125,414775.1875,102.94585418701172,77.28916931152344,1.3540745973587036,5.11580228805542,41.57457733154297,8788.5546875,-0.0,Bot
1.0389083623886108,0.828742265701294,8.555211067199707,12.324904441833496,12.57570743560791,64188.40234375,201723.484375,12064.388671875,20.79025650024414,27.473485946655273,4.634903907775879,8.10153865814209,713.032470703125,237.0,1255.0,Bot
1.4327311515808105,0.03977686166763306,9.222018241882324,2.7707433700561523,16.49778175354004,13521.48046875,141503.25,26828.140625,29.537841796875,48.359413146972656,0.5590881109237671,1.9292166233062744,29.33000946044922,1926.771484375,-0.0,Bot
1.8270502090454102,0.1096457839012146,28.681411743164062,3.0210983753204346,15.766829490661621,606.2753295898438,34247.875,11224.0556640625,38.2487907409668,34.3577766418457,0.8744246959686279,1.1939247846603394,33.88612747192383,3609.373046875,-0.0,Bot
1.47035813331604,0.043581604957580566,8.923449516296387,3.1670892238616943,13.677875518798828,22159.80859375,114642.3203125,33230.8515625,31.158918380737305,47.91971969604492,0.7061848044395447,1.7106475830078125,28.760494232177734,1771.5625,-0.0,Bot
3.4341793060302734,0.4382372498512268,29.944046020507812,6.611888885498047,42.50187301635742,4.236755847930908,937824.6875,529012.6875,99.14380645751953,78.29596710205078,2.921696186065674,9.607254028320312,138.9615936279297,8353.6796875,-0.0,Bot
3.1953823566436768,6.718139171600342,48.96159362792969,17.23680877685547,59.27874755859375,6.673308372497559,906043.5625,529012.6875,103.07178497314453,70.82125091552734,15.324028968811035,29.218759536743164,1400.436767578125,7922.646484375,-0.0,Bot
3.6179330348968506,3.2942159175872803,57.692996978759766,14.737292289733887,63.078189849853516,9.66668701171875,452590.75,529012.6875,99.85523223876953,61.025169372558594,11.371749877929688,15.4749116897583,768.5601806640625,8796.25390625,-0.0,Bot
3.2959203720092773,3.4581658840179443,41.53462600708008,13.114156723022461,50.345115661621094,4.317512035369873,911000.9375,529012.6875,95.90341186523438,56.0312614440918,8.171869277954102,16.73050880432129,704.7744750976562,8280.01171875,-0.0,Bot
1.0629276037216187,1.5813896656036377,12.508903503417969,12.15792179107666,9.170434951782227,48691.421875,50794.9140625,1882.9345703125,21.44869041442871,20.000009536743164,3.0319430828094482,4.897233009338379,531.072509765625,284.734375,237.0,Bot
1.5029916763305664,4.427337646484375,59.527626037597656,36.465187072753906,15.88764762878418,894.4292602539062,9238.33203125,1057.3118896484375,37.934844970703125,32.55678939819336,10.482524871826172,6.761387348175049,914.0711669921875,1588.091796875,-0.0,Bot
1.0377655029296875,1.9075599908828735,15.47823715209961,11.943541526794434,13.946697235107422,35350.52734375,117792.0546875,8186.35205078125,21.000629425048828,29.500598907470703,7.338220596313477,8.745651245117188,1710.53759765625,237.0,1255.0,Bot
3.4650471210479736,3.8690781593322754,54.37299346923828,15.387313842773438,33.416011810302734,8.980586051940918,332487.125,529012.6875,110.66271209716797,70.53662109375,13.892630577087402,19.485889434814453,807.856689453125,8165.314453125,-0.0,Bot
3.275705575942993,0.22620928287506104,26.196130752563477,4.444796085357666,33.44953918457031,5.98965311050415,525813.125,463920.875,91.7392578125,73.3660888671875,1.5238248109817505,6.82228946685791,66.63322448730469,8652.552734375,-0.0,Bot
3.943356513977051,0.42855244874954224,57.291236877441406,10.00545597076416,27.577150344848633,50.18178939819336,78223.453125,30645.49609375,61.293704986572266,38.329833984375,2.9700236320495605,2.7578837871551514,60.36856460571289,7484.30859375,-0.0,Bot
3.9113337993621826,13.606453895568848,88.46974182128906,32.9052734375,72.92913818359375,20.024555206298828,254845.890625,378344.8125,97.28561401367188,45.42704772949219,26.19951629638672,20.95412254333496,2450.337158203125,8831.7265625,-0.0,Bot
3.7533740997314453,12.630364418029785,104.66558074951172,21.545970916748047,55.24461364746094,15.176267623901367,335280.125,529012.6875,99.14179992675781,61.99320983886719,20.7321720123291,25.61799430847168,1544.5240478515625,8065.68359375,-0.0,Bot
1.1836389303207397,0.05395817756652832,9.906496047973633,3.210376501083374,13.1199951171875,90601.0625,123580.9296875,16427.869140625,24.255786895751953,59.226375579833984,0.872612476348877,1.6353001594543457,50.1172981262207,867.30078125,-0.0,Bot
3.5084452629089355,5.681865215301514,71.01168060302734,21.982046127319336,66.66529846191406,9.964378356933594,575000.6875,529012.6875,107.5040512084961,55.62485122680664,12.315041542053223,17.044225692749023,938.8450927734375,8017.53125,-0.0,Bot
3.1223530769348145,0.672747790813446,34.080291748046875,6.973209857940674,44.989227294921875,4.28733491897583,641301.5625,529012.6875,111.15574645996094,64.15899658203125,3.5387773513793945,9.150469779968262,183.0989990234375,8279.08984375,-0.0,Bot
3.5434272289276123,0.48769891262054443,30.89457893371582,6.669921875,30.554121017456055,10.230279922485352,171084.203125,153909.671875,89.16551208496094,56.2652587890625,2.7531542778015137,4.0692596435546875,74.60643005371094,8014.61328125,-0.0,Bot
1.0354244709014893,0.9767813682556152,8.934051513671875,11.223943710327148,13.527456283569336,46023.9296875,224648.234375,15322.748046875,20.819738388061523,32.07782745361328,5.402706623077393,7.940019607543945,1298.7784423828125,237.0,1255.0,Bot
1.3047019243240356,0.0421980619430542,10.217181205749512,2.563399314880371,13.294578552246094,16639.724609375,101904.140625,22133.67578125,26.7574462890625,67.87672424316406,0.8508651256561279,1.706179141998291,29.33000946044922,1623.1484375,-0.0,Bot
1.024060845375061,2.321585178375244,13.32736873626709,18.44999885559082,18.713897705078125,31367.650390625,226985.0,12342.0478515625,20.608097076416016,25.207887649536133,10.37922477722168,12.363404273986816,4009.668701171875,237.0,16393.0,Bot
1.1112550497055054,0.09373503923416138,6.5781121253967285,3.410407304763794,9.17738151550293,39729.94921875,72706.4453125,6242.7373046875,23.380399703979492,33.72952651977539,0.8608326315879822,1.7267109155654907,34.74039840698242,489.96875,-0.0,Bot
4.033660411834717,2.705172538757324,40.50018310546875,17.190555572509766,23.906076431274414,20.6536865234375,41998.20703125,61666.10546875,75.87428283691406,41.19841766357422,4.023863792419434,6.956035137176514,196.4825897216797,8328.3203125,-0.0,Bot
1.8646353483200073,0.05222874879837036,10.533016204833984,3.8473126888275146,26.338760375976562,1019.9951782226562,302176.75,41873.23046875,38.95362854003906,61.62556838989258,0.5908030271530151,1.576979160308838,21.641559600830078,3082.26953125,-0.0,Bot
8.15022087097168,801.1502685546875,574.4624633789062,247.46365356445312,69.41120147705078,131.7049560546875,179516.21875,89880.703125,157.2637481689453,145.5960235595703,625.8358764648438,118.02127838134766,61355.24609375,8558.78515625,-0.0,Bot
3.529841899871826,0.8861593008041382,29.969186782836914,8.772933959960938,40.894683837890625,4.576242923736572,713588.9375,529012.6875,105.02742004394531,69.1258544921875,3.157292366027832,11.158462524414062,205.87957763671875,8573.37890625,-0.0,Bot
1.8371158838272095,465.0468444824219,1040.612060546875,558.8533325195312,15.9417142868042,1674.81689453125,9250.2685546875,4913.2822265625,45.98539352416992,85.81409454345703,471.0430908203125,197.93714904785156,211954.59375,1079.166015625,-0.0,Bot
3.4303677082061768,0.5966529250144958,38.16544723510742,5.58390474319458,41.467063903808594,10.09136962890625,305355.65625,323594.4375,94.37747955322266,79.40109252929688,3.435779333114624,5.006787300109863,121.87615966796875,9030.234375,-0.0,Bot
3.519695520401001,0.41194993257522583,29.896791458129883,6.3729987144470215,39.86077880859375,12.54640007019043,416897.3125,357165.46875,91.50970458984375,78.59539794921875,2.8114490509033203,4.347651958465576,108.49256134033203,8153.8046875,-0.0,Bot
1.0661894083023071,0.1725969910621643,6.170393943786621,4.843830108642578,12.40716552734375,89612.921875,139638.609375,14769.267578125,21.39577865600586,41.95528030395508,1.3942468166351318,3.0237181186676025,155.19276428222656,237.0,1255.0,Bot
3.7128400802612305,29.25432586669922,88.4781265258789,36.70629119873047,74.59310913085938,14.57144546508789,715018.5625,529012.6875,96.15986633300781,51.71089553833008,35.47023010253906,52.32725524902344,4492.33251953125,8034.64453125,-0.0,Bot
4.779590129852295,160.2039031982422,197.91748046875,74.36296844482422,77.02458190917969,38.27384948730469,460664.6875,529012.6875,120.70523834228516,55.47177505493164,166.34910583496094,67.94115447998047,26701.12890625,8864.02734375,-0.0,Bot
3.8182806968688965,0.7011104226112366,32.215370178222656,8.047565460205078,31.850807189941406,16.729215621948242,145843.90625,139133.046875,93.8702163696289,70.18347930908203,3.9525809288024902,6.0087995529174805,110.20110321044922,8564.990234375,-0.0,Bot
4.869027137756348,0.8072973489761353,85.61117553710938,15.653362274169922,18.458667755126953,288.28167724609375,11096.34375,4414.966796875,72.47110748291016,50.26190185546875,3.4227914810180664,4.524810791015625,86.56623840332031,8028.8515625,-0.0,Bot
