Total Fwd Packets,Total Length of Fwd Packets,Fwd Packet Length Max,Fwd Packet Length Mean,Bwd Packet Length Max,Flow Packets/s,Fwd IAT Std,Fwd IAT Min,Fwd Header Length,Bwd Header Length,Max Packet Length,Packet Length Mean,Packet Length Variance,Init_Win_bytes_forward,Init_Win_bytes_backward,Label
3.3365023136138916,0.02905440330505371,0.006058216094970703,1.5870826244354248,29.088592529296875,0.6671816110610962,3410082.5,172.84750366210938,97.60393524169922,41.085853576660156,0.034131258726119995,3.7964911460876465,11.105537414550781,29200.0,28960.0,Web Attack � XSS
3.6131467819213867,0.02490377426147461,0.0066640377044677734,1.4807816743850708,30.070846557617188,0.8257185220718384,4023812.25,148.9430694580078,101.46232604980469,57.06422424316406,0.0338292121887207,3.2256076335906982,11.390295028686523,29200.0,28960.0,Web Attack � XSS
3.2453370094299316,0.03112971782684326,0.00817859172821045,1.2773905992507935,20.844533920288086,0.6671816110610962,3757224.25,136.07144165039062,98.6781234741211,41.86394119262695,0.029298514127731323,4.644149303436279,11.959810256958008,29200.0,28960.0,Web Attack � XSS
2.57327938079834,0.0421980619430542,0.01060187816619873,1.2646218538284302,41.274959564208984,4.736310005187988,3466260.5,202.2683563232422,94.49573516845703,33.076263427734375,0.046213120222091675,5.434333801269531,13.098838806152344,26841.0859375,28960.0,Web Attack � XSS
3.667266368865967,0.031475603580474854,0.009794116020202637,1.662588357925415,29.82921028137207,0.6671816110610962,3791953.5,176.52511596679688,96.09771728515625,48.2420654296875,0.04591107368469238,4.264446258544922,8.542720794677734,29200.0,28960.0,Web Attack � XSS
2.6947641372680664,0.025941431522369385,0.011005759239196777,1.4864742755889893,29.34744644165039,2.5350914001464844,4061629.0,169.16990661621094,110.27332305908203,45.98628616333008,0.04711925983428955,5.076009750366211,12.814082145690918,27395.369140625,28960.0,Web Attack � XSS
2.844359874725342,0.03078383207321167,0.011510610580444336,1.288222312927246,22.62660789489746,1.1725561618804932,3362449.25,198.59075927734375,110.49604797363281,50.31731414794922,0.04409879446029663,4.35531759262085,12.244566917419434,29200.0,28960.0,Web Attack � XSS
3.2549870014190674,0.029746174812316895,0.009592175483703613,1.35084068775177,23.29443359375,1.2742083072662354,3713663.75,158.1370849609375,91.45512390136719,49.68383026123047,0.03231897950172424,4.009204864501953,8.827478408813477,29055.982421875,28960.0,Web Attack � XSS
3.870647668838501,0.029400289058685303,0.007471799850463867,1.7654105424880981,16.563627243041992,0.6671816110610962,3582987.75,235.3668212890625,102.04102325439453,68.55530548095703,0.041380375623703,3.7572381496429443,14.80738353729248,29200.0,28960.0,Web Attack � XSS
3.0357980728149414,0.031475603580474854,0.008380532264709473,1.1399385929107666,21.998653411865234,0.6671816110610962,3612002.25,207.78477478027344,106.9841079711914,41.195926666259766,0.03594353795051575,3.814056873321533,11.105537414550781,29200.0,28960.0,Web Attack � XSS
3.1850290298461914,0.02905440330505371,0.008683443069458008,1.7907899618148804,25.82830238342285,0.6685734987258911,3883801.0,172.84750366210938,89.16448974609375,48.68928527832031,0.05044177174568176,3.7283856868743896,11.105537414550781,29200.0,28960.0,Web Attack � XSS
2.8283634185791016,0.02282845973968506,0.006563067436218262,1.125390887260437,27.42159652709961,1.3041999340057373,4174546.0,205.9459686279297,108.00395965576172,50.93928527832031,0.035641491413116455,4.868997097015381,10.820779800415039,28947.265625,28960.0,Web Attack � XSS
2.6761748790740967,0.03078383207321167,0.007269859313964844,1.2073798179626465,24.876251220703125,0.6671816110610962,3119172.0,152.62066650390625,105.06437683105469,43.53078842163086,0.03896400332450867,3.7842414379119873,9.681751251220703,29200.0,28960.0,Web Attack � XSS
3.3926169872283936,0.030437946319580078,0.006966948509216309,1.5843944549560547,24.77959632873535,0.6671816110610962,3647221.0,163.6534881591797,98.28224182128906,49.55915832519531,0.03654763102531433,3.9765775203704834,10.820779800415039,29200.0,28960.0,Web Attack � XSS
4.3174872398376465,0.02870851755142212,0.00646209716796875,1.2963658571243286,22.808137893676758,0.7870376110076904,4208803.0,216.97879028320312,108.161376953125,44.673927307128906,0.03987014293670654,4.87870454788208,15.092141151428223,29200.0,28960.0,Web Attack � XSS
2.910907030105591,0.028016746044158936,0.01060187816619873,1.4488400220870972,35.27239227294922,0.8851463794708252,3717435.5,134.23263549804688,98.46345520019531,35.57765197753906,0.03745377063751221,4.266911506652832,11.390295028686523,29200.0,28960.0,Web Attack � XSS
3.123345375061035,0.035626232624053955,0.010197997093200684,1.3217452764511108,25.152624130249023,0.6671816110610962,3462020.75,196.751953125,114.09147644042969,42.70322036743164,0.03745377063751221,4.348769187927246,10.820779800415039,29200.0,28960.0,Web Attack � XSS
