Total Fwd Packets,Total Length of Fwd Packets,Fwd Packet Length Max,Fwd Packet Length Mean,Bwd Packet Length Max,Flow Packets/s,Fwd IAT Std,Fwd IAT Min,Fwd Header Length,Bwd Header Length,Max Packet Length,Packet Length Mean,Packet Length Variance,Init_Win_bytes_forward,Init_Win_bytes_backward,Label
21.82746124267578,2048.938232421875,661.913818359375,94.09972381591797,975.9999389648438,3.8756275177001953,886935.625,1.8388032913208008,671.898193359375,1038.534912109375,1018.3565673828125,93.6246337890625,28022.689453125,29003.556640625,227.0,SSH-Patator
1.3751516342163086,96.7871322631836,16.274993896484375,5.827578544616699,39.775299072265625,64103.4296875,224461.25,479.92767333984375,37.77979278564453,38.147857666015625,56.89469528198242,5.147505283355713,13565.271484375,667.55078125,257.0,SSH-Patator
21.964567184448242,2041.54052734375,666.494873046875,92.02066802978516,975.9999389648438,4.314323425292969,1017435.375,1.8388032913208008,676.852783203125,1050.6728515625,984.8311767578125,93.2440414428711,30359.123046875,28903.708984375,227.0,SSH-Patator
21.270803451538086,2069.877197265625,651.3048706054688,91.2007827758789,975.9999389648438,3.723593235015869,939441.3125,1.8388032913208008,657.693115234375,1047.5572509765625,1022.0831909179688,88.8806381225586,27791.75,28809.455078125,227.0,SSH-Patator
20.746240615844727,2038.896240234375,661.3041381835938,99.01526641845703,970.4837036132812,4.220020771026611,773514.75,0.0,650.6380004882812,1034.3765869140625,937.8641357421875,92.58043670654297,15114.0673828125,28615.2421875,227.0,SSH-Patator
21.160825729370117,2084.68310546875,651.4520874023438,92.93883514404297,917.1256713867188,3.983893394470215,794643.8125,1.8388032913208008,653.9319458007812,1042.516357421875,985.0619506835938,93.00363159179688,23956.068359375,28817.9375,227.0,SSH-Patator
21.808940887451172,2026.83935546875,644.9469604492188,91.7602767944336,975.9999389648438,4.1161580085754395,862062.6875,1.8388032913208008,677.1427001953125,1053.7591552734375,993.1713256835938,92.84210968017578,26974.212890625,29094.30078125,227.0,SSH-Patator
23.34559440612793,2020.76318359375,694.8369750976562,100.95074462890625,975.9999389648438,3.3096694946289062,1013895.75,1.8388032913208008,708.138916015625,1049.92431640625,1032.594970703125,103.24282836914062,27272.921875,29200.0,247.0,SSH-Patator
21.57033920288086,2042.25927734375,671.1463623046875,91.5811996459961,957.2349853515625,3.850266933441162,778981.3125,1.8388032913208008,654.6099853515625,1050.7196044921875,1010.6760864257812,97.06568908691406,22267.7421875,29044.525390625,227.0,SSH-Patator
22.353479385375977,2022.1505126953125,660.5979614257812,88.56230926513672,975.9999389648438,4.109729766845703,1096684.0,3.6776065826416016,695.9050903320312,1046.304443359375,964.3959350585938,87.31082153320312,31407.029296875,28814.75390625,247.0,SSH-Patator
21.80731964111328,2029.8775634765625,643.460205078125,96.17842864990234,975.9999389648438,4.251012325286865,888098.6875,1.8388032913208008,686.33349609375,1039.4005126953125,985.3930053710938,90.63400268554688,33681.38671875,28718.880859375,257.0,SSH-Patator
21.816625595092773,2023.3154296875,658.1686401367188,91.27055358886719,975.9999389648438,4.227779388427734,884731.5,1.8388032913208008,679.9136962890625,1051.0782470703125,987.619384765625,89.02975463867188,29760.27734375,28965.375,227.0,SSH-Patator
21.319982528686523,2044.4625244140625,653.3097534179688,95.4222640991211,975.9999389648438,4.50717830657959,892969.875,3.6776065826416016,658.845458984375,1048.0145263671875,985.12841796875,89.20845031738281,27351.80078125,29166.041015625,227.0,SSH-Patator
22.858781814575195,2186.083740234375,666.6931762695312,87.73028564453125,975.9999389648438,3.5569491386413574,911160.0625,1.8388032913208008,705.041748046875,1113.2222900390625,936.4143676757812,89.90310668945312,30771.166015625,29200.0,227.0,SSH-Patator
21.817405700683594,1983.85400390625,646.6990356445312,90.42350769042969,967.9027099609375,4.160914897918701,928994.8125,1.8388032913208008,690.3450317382812,1042.4468994140625,966.4359741210938,93.3883056640625,28063.978515625,28807.505859375,227.0,SSH-Patator
19.02825355529785,2261.215087890625,757.3930053710938,96.90818786621094,891.7905883789062,3.583488941192627,437511.84375,0.0,587.2379760742188,1030.1419677734375,864.5604858398438,92.5097885131836,7592.7705078125,29200.0,227.0,SSH-Patator
1.9670331478118896,306.42364501953125,55.848876953125,7.178735256195068,47.15761947631836,11345.322265625,94513.2109375,0.0,52.24289321899414,86.19105529785156,72.6678695678711,7.576225757598877,1076.6676025390625,3781.4375,-0.0,SSH-Patator
